X,Y,Value
85,36,1892
86,36,1826
87,36,1851
88,36,1863
89,36,1913
90,36,1878
91,36,1968
92,36,1904
93,36,1894
84,37,1927
85,37,1842
86,37,1852
87,37,1883
88,37,1865
89,37,1849
90,37,1831
91,37,1997
92,37,1923
93,37,1952
84,38,1925
85,38,1841
86,38,1808
87,38,1863
88,38,1923
89,38,1937
90,38,1842
91,38,1896
92,38,1933
93,38,1891
94,38,1963
84,39,1838
85,39,1861
86,39,1811
87,39,1889
88,39,1918
89,39,1880
90,39,1856
91,39,1868
92,39,1898
93,39,1896
94,39,1904
84,40,1853
85,40,1872
86,40,1833
87,40,1900
88,40,1905
89,40,1917
90,40,1853
91,40,1787
92,40,2017
93,40,1908
94,40,1866
84,41,1873
85,41,1867
86,41,1928
87,41,1871
88,41,1907
89,41,1899
90,41,1853
91,41,1860
92,41,1875
93,41,1875
94,41,1866
84,42,1873
85,42,1901
86,42,1846
87,42,1951
88,42,1869
89,42,1897
90,42,1943
91,42,1883
92,42,1832
93,42,1897
94,42,1891
107,42,1902
108,42,1856
109,42,1810
110,42,1865
111,42,1902
112,42,1892
83,43,1864
84,43,1869
85,43,1815
86,43,1866
87,43,1835
88,43,1869
89,43,1818
90,43,1959
91,43,1903
92,43,1846
93,43,1922
94,43,1903
105,43,1947
106,43,1971
107,43,1854
108,43,1815
109,43,1879
110,43,1858
111,43,1929
112,43,1880
113,43,1890
114,43,1855
115,43,1850
83,44,1848
84,44,1807
85,44,1852
86,44,1834
87,44,1872
88,44,1932
89,44,1858
90,44,1884
91,44,1888
92,44,1849
93,44,1820
94,44,1880
103,44,1855
104,44,1844
105,44,1864
106,44,1902
107,44,1911
108,44,1865
109,44,1876
110,44,1887
111,44,1872
112,44,1867
113,44,1836
114,44,1912
115,44,1900
116,44,1847
117,44,1854
118,44,1864
83,45,1851
84,45,1843
85,45,1854
86,45,1873
87,45,1865
88,45,1927
89,45,1948
90,45,1934
91,45,1895
92,45,1865
93,45,1852
94,45,1869
95,45,1864
99,45,1881
100,45,1813
101,45,1828
102,45,1855
103,45,1847
104,45,1850
105,45,1962
106,45,1933
107,45,1874
108,45,1872
109,45,1882
110,45,1875
111,45,1871
112,45,1829
113,45,1836
114,45,1854
115,45,1884
116,45,1926
117,45,1824
118,45,1821
119,45,1844
82,46,1859
83,46,1889
84,46,1894
85,46,1841
86,46,1899
87,46,1884
88,46,1899
89,46,1936
90,46,1898
91,46,1887
92,46,1854
93,46,1878
94,46,1863
95,46,1827
96,46,1917
97,46,1873
98,46,1873
99,46,1859
100,46,1840
101,46,1857
102,46,1850
103,46,1864
104,46,1851
105,46,1949
106,46,1923
107,46,1905
108,46,1903
109,46,1894
110,46,1874
111,46,1865
112,46,1885
113,46,1884
114,46,1953
115,46,1892
116,46,1858
117,46,1870
118,46,1946
119,46,1872
120,46,1870
121,46,1816
79,47,1870
80,47,1872
81,47,1866
82,47,1867
83,47,1830
84,47,1824
85,47,1925
86,47,1946
87,47,1911
88,47,1851
89,47,1887
90,47,1957
91,47,1894
92,47,1917
93,47,1862
94,47,1843
95,47,1865
96,47,1928
97,47,1988
98,47,1926
99,47,1867
100,47,1827
101,47,1830
102,47,1845
103,47,1942
104,47,1841
105,47,1933
106,47,1853
107,47,1902
108,47,1869
109,47,1826
110,47,1855
111,47,1856
112,47,1825
113,47,1946
114,47,1893
115,47,1849
116,47,1880
117,47,1806
118,47,1853
119,47,1854
120,47,1894
121,47,1842
122,47,1794
74,48,1850
75,48,1922
76,48,1804
77,48,1803
78,48,1862
79,48,1831
80,48,1834
81,48,1883
82,48,1865
83,48,1881
84,48,1835
85,48,1877
86,48,1956
87,48,1902
88,48,1822
89,48,1884
90,48,1957
91,48,1837
92,48,1810
93,48,1864
94,48,1870
95,48,1834
96,48,1883
97,48,1852
98,48,1901
99,48,1947
100,48,1832
101,48,1916
102,48,1853
103,48,1914
104,48,1929
105,48,1904
106,48,1855
107,48,1846
108,48,1901
109,48,1848
110,48,1859
111,48,1863
112,48,1857
113,48,1909
114,48,1911
115,48,1828
116,48,1895
117,48,1851
118,48,1854
119,48,1845
120,48,1843
121,48,1925
122,48,1834
123,48,1876
73,49,1832
74,49,1853
75,49,1865
76,49,1882
77,49,1957
78,49,1870
79,49,1841
80,49,1848
81,49,1867
82,49,1912
83,49,1857
84,49,1957
85,49,1832
86,49,1806
87,49,1885
88,49,1843
89,49,1881
90,49,1894
91,49,1961
92,49,1885
93,49,1925
94,49,1893
95,49,1843
96,49,1925
97,49,1899
98,49,1914
99,49,1993
100,49,1947
101,49,1938
102,49,1869
103,49,1872
104,49,1887
105,49,1841
106,49,1908
107,49,1837
108,49,1911
109,49,1849
110,49,1899
111,49,1930
112,49,1878
113,49,1829
114,49,1919
115,49,1912
116,49,1892
117,49,1853
118,49,1846
119,49,1829
120,49,1898
121,49,1893
122,49,1862
123,49,1900
73,50,1832
74,50,1861
75,50,1946
76,50,1848
77,50,1933
78,50,1846
79,50,1819
80,50,1892
81,50,1927
82,50,1906
83,50,1892
84,50,1940
85,50,1833
86,50,1817
87,50,1822
88,50,1862
89,50,1825
90,50,1887
91,50,1918
92,50,1951
93,50,1877
94,50,1878
95,50,1869
96,50,1855
97,50,1900
98,50,1937
99,50,1944
100,50,1963
101,50,1933
102,50,1950
103,50,1873
104,50,1870
105,50,1894
106,50,1884
107,50,1863
108,50,1883
109,50,1872
110,50,1900
111,50,1881
112,50,1928
113,50,1849
114,50,1871
115,50,1904
116,50,1844
117,50,1821
118,50,1844
119,50,1857
120,50,1889
121,50,1914
122,50,1819
123,50,1848
124,50,1869
73,51,1859
74,51,1869
75,51,1835
76,51,1931
77,51,1824
78,51,1862
79,51,1898
80,51,1852
81,51,1848
82,51,1885
83,51,1942
84,51,1873
85,51,1896
86,51,1889
87,51,1858
88,51,1871
89,51,1905
90,51,1875
91,51,1885
92,51,1890
93,51,1869
94,51,1865
95,51,1801
96,51,1843
97,51,1856
98,51,1929
99,51,1869
100,51,1875
101,51,1922
102,51,1882
103,51,1895
104,51,1860
105,51,1838
106,51,1899
107,51,1884
108,51,1852
109,51,1945
110,51,1852
111,51,1854
112,51,1887
113,51,1868
114,51,1916
115,51,1855
116,51,1951
117,51,1846
118,51,1951
119,51,1882
120,51,1891
121,51,1883
122,51,1859
123,51,1865
124,51,1881
73,52,1908
74,52,1888
75,52,1960
76,52,1877
77,52,2029
78,52,1872
79,52,1879
80,52,1872
81,52,1948
82,52,1952
83,52,1973
84,52,1921
85,52,1915
86,52,1955
87,52,1861
88,52,1838
89,52,1887
90,52,1910
91,52,1909
92,52,1907
93,52,1859
94,52,1870
95,52,1842
96,52,1907
97,52,1866
98,52,1882
99,52,1870
100,52,1965
101,52,2001
102,52,1895
103,52,1929
104,52,1892
105,52,1889
106,52,1827
107,52,1994
108,52,1865
109,52,1858
110,52,1866
111,52,1916
112,52,1853
113,52,1859
114,52,1886
115,52,1914
116,52,1827
117,52,1856
118,52,1901
119,52,1885
120,52,1814
121,52,1875
122,52,1836
123,52,1841
124,52,1859
125,52,1871
73,53,1902
74,53,2104
75,53,2060
76,53,1866
77,53,1963
78,53,1883
79,53,1877
80,53,1885
81,53,1907
82,53,1985
83,53,1994
84,53,1877
85,53,1871
86,53,1864
87,53,1872
88,53,1865
89,53,1857
90,53,1871
91,53,1842
92,53,1883
93,53,1892
94,53,1881
95,53,1888
96,53,1884
97,53,1849
98,53,1891
99,53,1931
100,53,1895
101,53,1892
102,53,1936
103,53,1933
104,53,1959
105,53,1861
106,53,1977
107,53,1883
108,53,1873
109,53,1876
110,53,1932
111,53,1913
112,53,1869
113,53,1831
114,53,1864
115,53,1925
116,53,1828
117,53,1889
118,53,1824
119,53,1884
120,53,1888
121,53,1856
122,53,1941
123,53,1842
124,53,1823
125,53,1839
126,53,1802
73,54,1904
74,54,2028
75,54,2076
76,54,1971
77,54,1876
78,54,1909
79,54,1820
80,54,1883
81,54,1856
82,54,1870
83,54,1969
84,54,1881
85,54,1933
86,54,1903
87,54,1876
88,54,1829
89,54,1898
90,54,1872
91,54,1902
92,54,1942
93,54,1853
94,54,1875
95,54,1893
96,54,1808
97,54,1904
98,54,1908
99,54,1914
100,54,1861
101,54,1854
102,54,1847
103,54,1882
104,54,1912
105,54,1844
106,54,1866
107,54,1950
108,54,1848
109,54,1903
110,54,1915
111,54,1955
112,54,1887
113,54,1849
114,54,1879
115,54,1814
116,54,1871
117,54,1826
118,54,1894
119,54,1864
120,54,1848
121,54,1906
122,54,1855
123,54,1866
124,54,1935
125,54,1850
126,54,1863
74,55,1957
75,55,1916
76,55,1913
77,55,1849
78,55,1872
79,55,1833
80,55,1901
81,55,1876
82,55,1930
83,55,1919
84,55,1894
85,55,1849
86,55,1857
87,55,1906
88,55,1841
89,55,1899
90,55,1851
91,55,1892
92,55,1863
93,55,1844
94,55,1863
95,55,1850
96,55,1918
97,55,1923
98,55,1899
99,55,1923
100,55,1901
101,55,1906
102,55,1912
103,55,1871
104,55,1866
105,55,1827
106,55,1849
107,55,1926
108,55,1922
109,55,1830
110,55,1845
111,55,1904
112,55,1916
113,55,1886
114,55,1901
115,55,1877
116,55,1921
117,55,1865
118,55,1867
119,55,1842
120,55,1870
121,55,1812
122,55,1833
123,55,1848
124,55,1932
125,55,1896
126,55,1928
127,55,1878
74,56,1809
75,56,1827
76,56,1889
77,56,1938
78,56,1895
79,56,1923
80,56,1919
81,56,1907
82,56,1958
83,56,1872
84,56,1835
85,56,1873
86,56,1832
87,56,1976
88,56,1877
89,56,1864
90,56,1887
91,56,1885
92,56,1840
93,56,1881
94,56,1890
95,56,1886
96,56,1822
97,56,1878
98,56,2051
99,56,1938
100,56,1943
101,56,1873
102,56,1895
103,56,1844
104,56,1887
105,56,1859
106,56,1886
107,56,1879
108,56,1884
109,56,1856
110,56,1852
111,56,1878
112,56,1905
113,56,1914
114,56,1875
115,56,1924
116,56,1937
117,56,1848
118,56,1921
119,56,1831
120,56,1826
121,56,1852
122,56,1871
123,56,1945
124,56,1847
125,56,1874
126,56,1881
127,56,1916
74,57,1865
75,57,1970
76,57,1884
77,57,1871
78,57,1880
79,57,1886
80,57,1872
81,57,1915
82,57,1897
83,57,1884
84,57,1881
85,57,1891
86,57,1888
87,57,1853
88,57,1882
89,57,1895
90,57,1864
91,57,1935
92,57,1908
93,57,1869
94,57,1826
95,57,1876
96,57,1849
97,57,1880
98,57,1922
99,57,1908
100,57,1959
101,57,1869
102,57,1869
103,57,1884
104,57,1836
105,57,1870
106,57,1853
107,57,1855
108,57,1904
109,57,1825
110,57,1878
111,57,1858
112,57,1915
113,57,1943
114,57,1969
115,57,1915
116,57,1876
117,57,1841
118,57,1862
119,57,1869
120,57,1917
121,57,1877
122,57,1904
123,57,1918
124,57,1816
125,57,1902
126,57,1938
127,57,1904
128,57,1864
74,58,1835
75,58,1966
76,58,1896
77,58,1881
78,58,1892
79,58,1829
80,58,1836
81,58,1865
82,58,1901
83,58,1970
84,58,1884
85,58,1885
86,58,1910
87,58,1898
88,58,1883
89,58,1862
90,58,1846
91,58,1838
92,58,1877
93,58,1908
94,58,1915
95,58,1851
96,58,1860
97,58,1881
98,58,1935
99,58,1890
100,58,1907
101,58,1841
102,58,1917
103,58,1879
104,58,1909
105,58,1896
106,58,1843
107,58,1920
108,58,1854
109,58,1847
110,58,1893
111,58,1827
112,58,1903
113,58,1938
114,58,1954
115,58,1931
116,58,1935
117,58,1894
118,58,1873
119,58,1929
120,58,1823
121,58,1901
122,58,1855
123,58,1867
124,58,1915
125,58,1855
126,58,1904
127,58,1906
128,58,1811
74,59,1878
75,59,1837
76,59,1943
77,59,1909
78,59,1924
79,59,1887
80,59,1858
81,59,1923
82,59,1895
83,59,1919
84,59,1926
85,59,1860
86,59,1842
87,59,1870
88,59,1842
89,59,1898
90,59,1916
91,59,1866
92,59,1866
93,59,1875
94,59,1872
95,59,1822
96,59,1867
97,59,1890
98,59,1885
99,59,1849
100,59,1899
101,59,1937
102,59,1881
103,59,1867
104,59,1869
105,59,1875
106,59,1824
107,59,1869
108,59,1856
109,59,1854
110,59,1819
111,59,1910
112,59,1908
113,59,1861
114,59,1892
115,59,1866
116,59,1917
117,59,1828
118,59,1905
119,59,1882
120,59,1830
121,59,1817
122,59,1890
123,59,1908
124,59,1844
125,59,1855
126,59,1899
127,59,1870
128,59,1928
129,59,1815
73,60,1843
74,60,1843
75,60,1863
76,60,1863
77,60,1952
78,60,1894
79,60,1919
80,60,1961
81,60,1948
82,60,1936
83,60,1964
84,60,1923
85,60,1898
86,60,1851
87,60,1877
88,60,1844
89,60,1884
90,60,1882
91,60,1887
92,60,1892
93,60,1863
94,60,1927
95,60,1918
96,60,1874
97,60,1890
98,60,1878
99,60,1866
100,60,1903
101,60,1954
102,60,1908
103,60,1829
104,60,1878
105,60,1867
106,60,1846
107,60,1927
108,60,1891
109,60,1868
110,60,1865
111,60,1896
112,60,1872
113,60,1917
114,60,1945
115,60,1834
116,60,1842
117,60,1843
118,60,1871
119,60,1908
120,60,1853
121,60,1864
122,60,1861
123,60,1851
124,60,1896
125,60,1896
126,60,1925
127,60,1859
128,60,1902
129,60,1923
130,60,1833
131,60,1845
71,61,1915
72,61,1925
73,61,1828
74,61,1965
75,61,1932
76,61,1849
77,61,1879
78,61,1918
79,61,1904
80,61,1883
81,61,1825
82,61,1883
83,61,1944
84,61,1935
85,61,1900
86,61,1865
87,61,1914
88,61,1876
89,61,1882
90,61,1874
91,61,1879
92,61,1881
93,61,1864
94,61,1883
95,61,1937
96,61,1891
97,61,1882
98,61,1874
99,61,1860
100,61,1880
101,61,1876
102,61,1933
103,61,1971
104,61,1896
105,61,1889
106,61,1847
107,61,1869
108,61,1880
109,61,1899
110,61,1890
111,61,1869
112,61,1832
113,61,1862
114,61,1894
115,61,1879
116,61,1888
117,61,1884
118,61,1895
119,61,1865
120,61,1860
121,61,1837
122,61,1871
123,61,1893
124,61,1848
125,61,1856
126,61,1881
127,61,1881
128,61,1958
129,61,1843
130,61,1815
131,61,1868
132,61,1925
133,61,1881
68,62,1858
69,62,1897
70,62,1888
71,62,1937
72,62,1889
73,62,1874
74,62,1853
75,62,1930
76,62,1906
77,62,1906
78,62,1889
79,62,1859
80,62,1865
81,62,1852
82,62,1923
83,62,1939
84,62,1916
85,62,1884
86,62,1868
87,62,1909
88,62,1849
89,62,1937
90,62,1914
91,62,1893
92,62,1884
93,62,1865
94,62,1898
95,62,1905
96,62,1829
97,62,1879
98,62,1877
99,62,1853
100,62,1885
101,62,1905
102,62,1893
103,62,1921
104,62,1868
105,62,1848
106,62,1831
107,62,1868
108,62,1878
109,62,1905
110,62,1909
111,62,1833
112,62,1881
113,62,1833
114,62,1909
115,62,1899
116,62,1914
117,62,1932
118,62,1836
119,62,1884
120,62,1875
121,62,1838
122,62,1860
123,62,1900
124,62,1840
125,62,1824
126,62,1942
127,62,1885
128,62,1819
129,62,1917
130,62,1872
131,62,1917
132,62,1803
133,62,1844
134,62,1824
135,62,1837
136,62,1855
137,62,1867
138,62,1847
139,62,1865
140,62,1836
141,62,1827
142,62,1856
143,62,1866
144,62,1874
145,62,1855
67,63,1924
68,63,1895
69,63,1938
70,63,1888
71,63,1888
72,63,1861
73,63,1900
74,63,1869
75,63,1846
76,63,1909
77,63,1858
78,63,1904
79,63,1839
80,63,1886
81,63,1889
82,63,1881
83,63,1907
84,63,1908
85,63,1908
86,63,1855
87,63,1858
88,63,1866
89,63,1920
90,63,1870
91,63,1942
92,63,1937
93,63,1847
94,63,1846
95,63,1853
96,63,1867
97,63,1875
98,63,1874
99,63,1852
100,63,1869
101,63,1846
102,63,1879
103,63,1861
104,63,1879
105,63,1857
106,63,1871
107,63,1878
108,63,1851
109,63,1905
110,63,1905
111,63,1858
112,63,1903
113,63,1902
114,63,1847
115,63,1822
116,63,1909
117,63,1857
118,63,1855
119,63,1886
120,63,1850
121,63,1812
122,63,1820
123,63,1865
124,63,1880
125,63,1829
126,63,1877
127,63,1868
128,63,1917
129,63,1849
130,63,1907
131,63,1879
132,63,1880
133,63,1881
134,63,1824
135,63,1823
136,63,1860
137,63,1861
138,63,1839
139,63,1922
140,63,1929
141,63,1843
142,63,1825
143,63,1882
144,63,1883
145,63,1844
146,63,1838
147,63,1915
148,63,1846
66,64,1924
67,64,1913
68,64,1946
69,64,1966
70,64,1882
71,64,1898
72,64,1945
73,64,1854
74,64,1889
75,64,1861
76,64,1853
77,64,1900
78,64,1870
79,64,1889
80,64,1970
81,64,1882
82,64,1936
83,64,1896
84,64,1846
85,64,1868
86,64,1873
87,64,1851
88,64,1884
89,64,1918
90,64,1858
91,64,1883
92,64,1892
93,64,1903
94,64,1833
95,64,1858
96,64,1817
97,64,1878
98,64,1869
99,64,1852
100,64,1843
101,64,1856
102,64,1868
103,64,1894
104,64,1880
105,64,1868
106,64,1872
107,64,1828
108,64,1855
109,64,1879
110,64,1863
111,64,1886
112,64,1888
113,64,1896
114,64,1933
115,64,1825
116,64,1839
117,64,1826
118,64,1837
119,64,1864
120,64,1869
121,64,1894
122,64,1873
123,64,1952
124,64,1873
125,64,1903
126,64,1853
127,64,1878
128,64,1886
129,64,1886
130,64,1878
131,64,1862
132,64,1824
133,64,1875
134,64,1860
135,64,1853
136,64,1841
137,64,1882
138,64,1878
139,64,1901
140,64,1878
141,64,1829
142,64,1860
143,64,1915
144,64,1887
145,64,1825
146,64,1858
147,64,1935
148,64,1847
149,64,1872
150,64,1872
65,65,1970
66,65,1990
67,65,1890
68,65,1926
69,65,2013
70,65,1885
71,65,1854
72,65,1872
73,65,1832
74,65,1924
75,65,1930
76,65,1853
77,65,1957
78,65,1851
79,65,1908
80,65,1954
81,65,1938
82,65,1847
83,65,1860
84,65,1871
85,65,1913
86,65,1850
87,65,1860
88,65,1874
89,65,1915
90,65,1881
91,65,1943
92,65,1864
93,65,1983
94,65,1809
95,65,1869
96,65,1849
97,65,1874
98,65,1841
99,65,1917
100,65,1902
101,65,1866
102,65,1854
103,65,1891
104,65,1903
105,65,1874
106,65,1840
107,65,1836
108,65,1897
109,65,1859
110,65,1866
111,65,1829
112,65,1873
113,65,1822
114,65,1904
115,65,1831
116,65,1877
117,65,1862
118,65,1856
119,65,1925
120,65,1870
121,65,1871
122,65,1915
123,65,1924
124,65,1861
125,65,1872
126,65,1871
127,65,1867
128,65,1858
129,65,1910
130,65,1893
131,65,1841
132,65,1858
133,65,1846
134,65,1846
135,65,1913
136,65,1878
137,65,1888
138,65,1932
139,65,1866
140,65,1886
141,65,1863
142,65,1876
143,65,1883
144,65,1897
145,65,1854
146,65,1836
147,65,1924
148,65,1859
149,65,1916
150,65,1855
151,65,1947
64,66,1960
65,66,1908
66,66,1956
67,66,1999
68,66,1926
69,66,1912
70,66,1876
71,66,1901
72,66,1880
73,66,1878
74,66,1933
75,66,2014
76,66,1901
77,66,1851
78,66,1912
79,66,1833
80,66,1889
81,66,1938
82,66,1924
83,66,1897
84,66,1853
85,66,1868
86,66,1905
87,66,1923
88,66,1842
89,66,1910
90,66,1862
91,66,1893
92,66,1867
93,66,1959
94,66,1974
95,66,1860
96,66,1842
97,66,1903
98,66,1859
99,66,1954
100,66,1834
101,66,1882
102,66,1878
103,66,1889
104,66,1868
105,66,1843
106,66,1928
107,66,1881
108,66,1960
109,66,1840
110,66,1877
111,66,1855
112,66,1883
113,66,1834
114,66,1861
115,66,1833
116,66,1910
117,66,1923
118,66,1946
119,66,1894
120,66,1924
121,66,1870
122,66,1816
123,66,1870
124,66,1897
125,66,1813
126,66,1898
127,66,1834
128,66,1857
129,66,1812
130,66,1853
131,66,1883
132,66,1880
133,66,1841
134,66,1831
135,66,1875
136,66,1920
137,66,1929
138,66,1899
139,66,1892
140,66,1848
141,66,1869
142,66,1902
143,66,1861
144,66,1852
145,66,1888
146,66,1860
147,66,1861
148,66,1879
149,66,1885
150,66,1872
151,66,1891
152,66,1857
153,66,1866
62,67,1967
63,67,1989
64,67,1918
65,67,1873
66,67,1872
67,67,1983
68,67,1978
69,67,1883
70,67,1937
71,67,1934
72,67,1839
73,67,1885
74,67,1891
75,67,1895
76,67,1887
77,67,1890
78,67,1887
79,67,1971
80,67,1813
81,67,1913
82,67,1828
83,67,1882
84,67,1846
85,67,1889
86,67,1862
87,67,1902
88,67,1903
89,67,1914
90,67,1880
91,67,1905
92,67,1852
93,67,1947
94,67,1908
95,67,1906
96,67,1847
97,67,1908
98,67,1870
99,67,1853
100,67,1835
101,67,1829
102,67,1891
103,67,1856
104,67,1873
105,67,1899
